,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Class
580,0.660777385,0.761399966,0.326434461,1.018004375,2.018340905,0.272421336,0.173986202,1.981322564,0.346289753,1.497223624,0.813393909,0.285377755,0.233552078,0.260137977,0.311627124,0.417802457,0.619888945,1.600033653,0.391721353,0.559986539,0.590274272,0.275618375,0.180212014,0.764260475,1.439508666,1.051320882,0.229850244,0.232374222,0.429749285,0.157664479,0.450950698,1.427057042,0.436816423,0.403499916,0.336193841,0.65640249,0.431263672,0.292613158,0.400302877,0.250210331,0.28975265,0.372539122,0.379269729,0.1782350315,0.931282602,0.16021217999999998,1.66456005,0.2938195015,0.40099939399999995,1.1282548285,0.150417289,0.1620994645,0.18074483349999998,0.121626453,0.15637141599999999,0.1826720455,0.1886295355,0.12045918150000001,0.21690203,0.123549039,0.526681476,0.2906460025,1.5226932495,2.2421973245,0.1575492435,1.2365857615,0.849858262,0.223999726,0.152313255,0.129468275,0.121626453,0.126522962,0.4484586115,0.15824028499999998,0.1749351515,0.19399351250000002,1.317440838,t-CS-m
581,0.649700599,0.701264138,0.321856287,1.024451098,1.908848969,0.283765802,0.198769128,1.969727212,0.336826347,1.370093147,0.776779774,0.283932136,0.227711244,0.2583167,0.312208916,0.416500333,0.639055223,1.5166334,0.411011311,0.572188955,0.620592149,0.280272788,0.147205589,0.766966068,1.430971391,1.035429142,0.226879574,0.227877578,0.430638723,0.161011311,0.437125749,1.439787092,0.447105788,0.406686627,0.339820359,0.664005323,0.423486361,0.281104458,0.392049235,0.25166334,0.28576181,0.404191617,0.366101131,0.1782350315,0.931282602,0.16021217999999998,1.66456005,0.2938195015,0.40099939399999995,1.1282548285,0.150417289,0.1620994645,0.18074483349999998,0.121626453,0.15637141599999999,0.1826720455,0.1886295355,0.12045918150000001,0.21690203,0.123549039,0.526681476,0.2906460025,1.5226932495,2.2421973245,0.1575492435,1.2365857615,0.849858262,0.223999726,0.152313255,0.129468275,0.121626453,0.126522962,0.4484586115,0.15824028499999998,0.1749351515,0.19399351250000002,1.317440838,t-CS-m
582,0.527844551,0.617988782,0.301081731,0.964543269,1.797876603,0.342948718,0.182892628,1.795873397,0.337139423,1.383012821,0.731169872,0.311698718,0.23818109,0.270833333,0.290464744,0.368589744,0.576322115,1.358173077,0.381810897,0.567107372,0.52724359,0.283854167,0.180689103,0.661458333,1.27724359,0.944711538,0.219751603,0.218950321,0.423477564,0.167267628,0.409254808,1.321714744,0.407051282,0.390424679,0.326522436,0.649038462,0.419070513,0.275440705,0.383413462,0.243990385,0.274038462,0.365584936,0.359775641,0.1782350315,0.931282602,0.16021217999999998,1.66456005,0.2938195015,0.40099939399999995,1.1282548285,0.150417289,0.1620994645,0.18074483349999998,0.121626453,0.15637141599999999,0.1826720455,0.1886295355,0.12045918150000001,0.21690203,0.123549039,0.526681476,0.2906460025,1.5226932495,2.2421973245,0.1575492435,1.2365857615,0.849858262,0.223999726,0.152313255,0.129468275,0.121626453,0.126522962,0.4484586115,0.15824028499999998,0.1749351515,0.19399351250000002,1.317440838,t-CS-m
583,0.557256583,0.680342927,0.315370484,0.986119616,1.711369667,0.274545826,0.180853235,1.798326189,0.330067361,1.25372525,0.715452133,0.289446826,0.225352113,0.267605634,0.311083895,0.379465197,0.572157583,1.400081649,0.392937334,0.585221474,0.608083282,0.28413962,0.189630537,0.696468667,1.320269443,0.992855685,0.235354154,0.233721168,0.42620943,0.17248418,0.420698102,1.323943662,0.440089814,0.399673403,0.341294142,0.645641968,0.424576444,0.266993264,0.399673403,0.243519086,0.281894264,0.344151868,0.389671362,0.1782350315,0.931282602,0.16021217999999998,1.66456005,0.2938195015,0.40099939399999995,1.1282548285,0.150417289,0.1620994645,0.18074483349999998,0.121626453,0.15637141599999999,0.1826720455,0.1886295355,0.12045918150000001,0.21690203,0.123549039,0.526681476,0.2906460025,1.5226932495,2.2421973245,0.1575492435,1.2365857615,0.849858262,0.223999726,0.152313255,0.129468275,0.121626453,0.126522962,0.4484586115,0.15824028499999998,0.1749351515,0.19399351250000002,1.317440838,t-CS-m
584,0.568904594,0.692579505,0.32155477,1.021201413,1.860943671,0.293078362,0.192059863,1.898773644,0.337144045,1.327166909,0.713780919,0.297651216,0.239659115,0.266888381,0.323425483,0.398669715,0.591145292,1.434005404,0.406360424,0.572022449,0.580752442,0.293286219,0.19850343,0.719600915,1.332363334,1.017875702,0.267927666,0.241529827,0.441696113,0.182498441,0.437331116,1.367699023,0.456246103,0.414882561,0.33402619,0.65765953,0.447723966,0.285179796,0.403034712,0.276241946,0.290376221,0.375597589,0.392434005,0.1782350315,0.931282602,0.16021217999999998,1.66456005,0.2938195015,0.40099939399999995,1.1282548285,0.150417289,0.1620994645,0.18074483349999998,0.121626453,0.15637141599999999,0.1826720455,0.1886295355,0.12045918150000001,0.21690203,0.123549039,0.526681476,0.2906460025,1.5226932495,2.2421973245,0.1575492435,1.2365857615,0.849858262,0.223999726,0.152313255,0.129468275,0.121626453,0.126522962,0.4484586115,0.15824028499999998,0.1749351515,0.19399351250000002,1.317440838,t-CS-m
585,0.838053341,1.006323893,0.3649528,2.603061131,4.207680323,0.202547887,0.164054624,2.222619375,0.230776281,2.099349281,1.06278068,0.253688938,0.320685547,0.243973971,0.834478966,0.497113005,1.589496838,1.693795252,0.411511319,0.689670974,0.721015489,0.31967739,0.17954358,1.569517001,3.034185684,1.51819265,0.253047383,0.290990743,0.841902667,0.17221153,0.493355329,2.463568875,0.322151957,0.388965264,0.310420676,0.673815416,0.531940244,0.367977271,0.517184493,0.294748419,0.25836312,0.41453579,0.214187517,0.190708361,1.000392289,0.158989016,1.280094149,0.296906523,0.452925353,0.999159381,0.180116566,0.137357095,0.180060525,0.111634163,0.155962789,0.20505492,0.194070836,0.099921542,0.228368079,0.124299484,0.481226182,0.288164089,1.481394306,2.745012329,0.117518494,0.972539789,0.889598745,0.207856983,0.105861914,0.129468275,0.111634163,0.126522962,0.400078458,0.112586864,0.107094822,0.123739072,1.829242322,t-CS-m
586,0.938244544,1.077099018,0.366148861,2.703611932,4.48422758,0.197464977,0.169922806,2.289907557,0.249213762,2.149528257,1.072905747,0.276755933,0.333365101,0.259792242,0.903650052,0.512341561,1.676641571,1.663680549,0.42047079,0.705708568,0.786905556,0.338892595,0.186409988,1.657390641,3.235585629,1.566568188,0.263699609,0.302963881,0.862289145,0.166777852,0.550748118,2.741446679,0.335938245,0.405794339,0.315638997,0.714666921,0.544553512,0.385495092,0.55322596,0.314400076,0.274563995,0.433527113,0.223672925,0.182352612,0.96657522,0.152231118,1.265886569,0.293712558,0.45064666,0.975869212,0.180113096,0.131459605,0.171490958,0.110352164,0.147248194,0.205755557,0.187783439,0.101170147,0.221600134,0.119310229,0.482895695,0.277028162,1.4268518,2.664912379,0.115559039,0.914842394,0.854487431,0.196405576,0.104193494,0.129468275,0.110352164,0.126522962,0.402721012,0.112255753,0.105537204,0.12838027,1.831980292,t-CS-m
587,0.956488032,1.10844074,0.384048842,2.662564202,4.606357205,0.203798818,0.171625157,2.311948832,0.253609846,2.097683884,1.120069774,0.273476112,0.341118325,0.269696676,0.87615079,0.528636496,1.753173757,1.841069871,0.426010272,0.742029266,0.757631553,0.353813354,0.19032852,1.669347805,3.174047873,1.660238395,0.270278128,0.323868592,0.887973641,0.170656071,0.529702491,2.748812869,0.344510127,0.427076267,0.332784185,0.710630875,0.581742417,0.389475724,0.556158542,0.317666441,0.283748425,0.440062022,0.229867235,0.179673721,0.940806878,0.151069224,1.268573633,0.289792769,0.432925485,1.024305556,0.173941799,0.129243827,0.172123016,0.106922399,0.147597002,0.200341711,0.189539242,0.095458554,0.224206349,0.122905644,0.472773369,0.27281746,1.373346561,2.361882716,0.115575397,0.882550705,0.852623457,0.192405203,0.102237654,0.129468275,0.106922399,0.126522962,0.40316358,0.108300265,0.114087302,0.129905203,1.809744268,t-CS-m
588,0.731738035,0.944240898,0.324364552,2.32024273,3.621250286,0.198648958,0.162239524,2.257041447,0.203457751,1.758415388,0.885161438,0.241813602,0.316922372,0.24627891,0.7232654,0.435997252,1.439317609,1.766544539,0.44721777,0.582894436,0.631211358,0.309251202,0.173460041,1.15720174,2.527593313,1.351270895,0.23929471,0.26093428,0.747652851,0.149645065,0.43233341,2.243989008,0.298488665,0.362605908,0.300893062,0.61140371,0.51534234,0.326997939,0.497137623,0.278452027,0.243073048,0.366155255,0.29860316,0.181844845,0.905851298,0.156034609,1.547587623,0.297844259,0.381434228,0.949846018,0.175172313,0.132350785,0.184337879,0.104487462,0.150608594,0.198782813,0.196436428,0.107493767,0.221513418,0.116366036,0.484161901,0.272107347,1.424695703,2.851444493,0.118565772,0.966050741,0.902991641,0.202522364,0.11577944,0.129468275,0.104487462,0.126522962,0.388400059,0.117319255,0.115926089,0.133304004,1.795497874,t-CS-m
589,0.815502959,1.00556213,0.335976331,2.379289941,3.641656805,0.217869822,0.164142012,2.29112426,0.209940828,1.95183432,0.930177515,0.257751479,0.321065089,0.244615385,0.750059172,0.445207101,1.458461538,1.683076923,0.443076923,0.594674556,0.686863905,0.315739645,0.17704142,1.194792899,2.562248521,1.419526627,0.246153846,0.270177515,0.773136095,0.163313609,0.632662722,2.304142012,0.312426036,0.38260355,0.296449704,0.629585799,0.52035503,0.332189349,0.61964497,0.288757396,0.256094675,0.382011834,0.32,0.182599596,0.899170342,0.15240302,1.558113461,0.293818671,0.39838553,0.918678526,0.170565812,0.130652515,0.181328948,0.104193139,0.148890052,0.201210853,0.192690037,0.103520442,0.227445997,0.117721803,0.477315195,0.269601614,1.376186561,2.627027431,0.112340235,0.939831079,0.887360789,0.205022797,0.116226923,0.129468275,0.104193139,0.126522962,0.374616937,0.120861051,0.110322147,0.133941251,1.823529412,t-CS-m
590,0.807474652,0.925253478,0.334826692,2.327988682,4.018038199,0.206437161,0.165173308,2.280122613,0.217401556,1.840957321,0.938693704,0.25324216,0.326102334,0.248997878,0.782244754,0.448950719,1.504833766,1.78094789,0.459679321,0.599740627,0.676845084,0.324215987,0.170950248,1.170950248,2.638410752,1.417472294,0.250648432,0.269511908,0.779415232,0.16116482,0.468167885,2.307474652,0.311483141,0.390709738,0.298396605,0.635934921,0.524286725,0.330464513,0.502004244,0.288375383,0.255246404,0.385640179,0.316788493,0.175770765,0.871889735,0.145593036,1.540660138,0.289735219,0.396880667,0.933188248,0.169169387,0.131882481,0.169894813,0.102067465,0.14211099,0.197606094,0.184185709,0.100616612,0.221690243,0.117083787,0.497859993,0.263692419,1.325426188,2.41218716,0.111788176,0.899601016,0.882335872,0.198694233,0.112150889,0.129468275,0.102067465,0.126522962,0.372651433,0.108451215,0.119477693,0.140152339,1.805875952,t-CS-m
591,0.668977725,0.903673108,0.312435462,2.291340906,3.594777991,0.207110193,0.169936569,2.179377489,0.19825933,1.666027438,0.893937159,0.229237351,0.315238236,0.265968432,0.751733294,0.408909869,1.383537395,1.469243251,0.437085116,0.546540788,0.636524561,0.312878006,0.178344889,0.899395191,2.336480307,1.37763682,0.235727983,0.253872253,0.751438265,0.159020504,0.428381767,2.114471161,0.299454197,0.35713232,0.2820475,0.61056203,0.522200915,0.307715002,0.476176427,0.276294439,0.264493288,0.341200767,0.370113586,0.160206718,0.834433917,0.154273136,1.653555364,0.279835391,0.334481769,0.853191693,0.155134463,0.142980189,0.174370753,0.101062303,0.140874725,0.186237918,0.184610968,0.104794717,0.213608958,0.111302517,0.439946406,0.255909656,1.282897885,2.710594315,0.118671643,0.953584075,0.895492392,0.195999617,0.115130635,0.129468275,0.101062303,0.126522962,0.370561776,0.113982199,0.106134558,0.136185281,1.811943727,t-CS-m
592,0.776663065,0.916962494,0.327056645,2.407933323,3.627102948,0.209445902,0.173020528,2.271338169,0.210680661,1.785769409,0.940114215,0.240932243,0.338323815,0.258064516,0.773113135,0.434943664,1.411483254,1.587281988,0.413644081,0.582651644,0.639759222,0.327982713,0.206976385,0.954468282,2.41009415,1.427072079,0.243864794,0.270103411,0.781602099,0.169933632,0.450069455,2.31085044,0.319339404,0.381694706,0.290476925,0.644852601,0.533569995,0.32659361,0.526161445,0.287853064,0.253279827,0.355456089,0.38215774,0.158707188,0.813603473,0.151278341,1.648432224,0.269561023,0.344910757,0.835600579,0.154269175,0.135745297,0.172214182,0.09734684,0.134587554,0.180414858,0.185045827,0.102460203,0.213217559,0.118668596,0.415340087,0.247756874,1.25200193,2.458176556,0.109406657,0.918379161,0.870429329,0.197491558,0.112108056,0.129468275,0.09734684,0.126522962,0.360733237,0.123203087,0.118572118,0.142981187,1.750795948,t-CS-m
593,0.646086165,0.942657767,0.313106796,2.259708738,3.694629854,0.217536408,0.170813107,2.274726942,0.21101335,1.636984223,0.836165049,0.236802184,0.320691748,0.253944175,0.743628641,0.428853155,1.445540049,1.59223301,0.412773058,0.567050971,0.609678398,0.351183252,0.175819175,0.940078883,2.416413835,1.424150485,0.239836165,0.263652913,0.761074029,0.166565534,0.474362864,2.221632282,0.31568568,0.367566748,0.286256068,0.639563107,0.524423544,0.330097087,0.488015777,0.281705097,0.244538835,0.363925971,0.386225728,0.157919893,0.820476054,0.149603288,1.639231431,0.284294045,0.351304847,0.875346525,0.150176847,0.129815505,0.171111748,0.099225695,0.137654144,0.182104961,0.184303604,0.103814167,0.214606634,0.111270433,0.432845808,0.250645254,1.24749068,2.325303508,0.101233152,0.914826498,0.866265175,0.192906988,0.118344327,0.129468275,0.099225695,0.126522962,0.347289934,0.106586368,0.110410095,0.136889399,1.739986617,t-CS-m
594,0.602819996,0.835561253,0.301043765,2.133125801,3.064457059,0.215345175,0.184764695,1.985533785,0.204907526,1.703167918,0.822926204,0.254715254,0.304522981,0.251968504,0.7172679,0.39846182,1.291155466,1.478300678,0.474088995,0.482329244,0.566196667,0.313678813,0.178538729,0.837575536,2.126350485,1.379234572,0.25379967,0.255264604,0.709027651,0.185497162,0.428859183,1.984068852,0.305255448,0.34389306,0.276139901,0.600256363,0.530488921,0.28218275,0.489287676,0.264603552,0.241530855,0.335286578,0.4312397,0.155660377,0.803721174,0.162866876,1.822720126,0.275681342,0.330581761,0.778563941,0.15408805,0.149109015,0.169680294,0.103773585,0.144392034,0.173611111,0.183176101,0.108228512,0.206498952,0.099449686,0.418632075,0.270702306,1.238207547,2.652122642,0.121855346,1.007337526,0.891116352,0.196933962,0.138233753,0.129468275,0.103773585,0.126522962,0.367924528,0.1235587,0.141378407,0.154219078,1.664832285,t-CS-m
595,0.625976005,0.806893925,0.327937536,2.217863264,3.52161493,0.236526376,0.190059036,2.103599314,0.208150828,1.661016949,0.757760427,0.269853361,0.313464102,0.262426205,0.697962293,0.394591506,1.336316892,1.468672634,0.487335746,0.50066654,0.665397067,0.334602933,0.206055989,0.86326414,2.189868596,1.410398019,0.265473243,0.269472481,0.746143592,0.176728242,0.429251571,2.065320891,0.313273662,0.3625976,0.302799467,0.610169492,0.533612645,0.308703104,0.467720434,0.301656827,0.252332889,0.34164921,0.443725005,0.151855275,0.782516836,0.161362736,1.819886439,0.263567939,0.343985211,0.823055592,0.154760333,0.143272151,0.158853823,0.099168097,0.134689027,0.165456226,0.182490427,0.10920375,0.205862934,0.099564241,0.425987059,0.264492275,1.201241252,2.377129275,0.115542057,0.99590651,0.863594348,0.194374752,0.132576258,0.129468275,0.099168097,0.126522962,0.363924469,0.123464941,0.136801796,0.17403935,1.706985343,t-CS-m
